City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
1048,Morwell,AU,-38.2333,146.4,56.91,74,7,3.65,clear sky
1049,Nouakchott,MR,18.0858,-15.9785,78.73,76,40,12.33,scattered clouds
1050,Broome,US,42.2506,-75.833,63.18,72,100,3.2,overcast clouds
1051,Acapulco,MX,16.8634,-99.8901,85.82,74,90,6.91,overcast clouds
1052,Chuguyevka,RU,44.1653,133.8633,55.38,94,100,2.77,overcast clouds
1053,Tautira,PF,-17.7333,-149.15,82.0,78,11,12.41,light rain
1054,Salihorsk,BY,52.7876,27.5415,47.32,96,14,10.29,few clouds
1055,Berlevag,NO,70.8578,29.0864,45.95,86,98,10.25,overcast clouds
1056,Richards Bay,ZA,-28.783,32.0377,68.86,73,1,13.11,clear sky
1057,Dolores,AR,-36.3132,-57.6792,52.5,96,11,7.65,few clouds
1058,Lamlash,GB,55.5336,-5.1296,63.28,98,100,12.06,overcast clouds
1059,Kotido,UG,2.9806,34.1331,69.35,69,88,5.39,overcast clouds
1060,Grand-Lahou,CI,5.1367,-5.0242,76.12,91,100,10.98,moderate rain
1061,Innisfail,AU,-17.5333,146.0333,76.57,65,71,4.29,broken clouds
1062,Diapaga,BF,12.0708,1.7889,77.36,79,12,7.16,few clouds
1063,Lumeje,AO,-11.55,20.7833,66.52,24,16,1.59,few clouds
1064,Mancio Lima,BR,-7.6142,-72.8958,77.07,88,90,8.05,overcast clouds
1065,Sabha,LY,27.0377,14.4283,73.71,33,0,9.6,clear sky
1066,Hunterville,NZ,-39.9333,175.5667,60.24,78,72,9.6,broken clouds
1067,Avare,BR,-23.0986,-48.9258,65.43,71,7,8.68,clear sky
1068,Sorong,ID,-0.8833,131.25,81.19,78,98,5.59,overcast clouds
1069,Roald,NO,62.5833,6.1333,57.9,72,90,12.66,overcast clouds
1070,Wana,PK,32.2989,69.5725,71.71,67,0,2.35,clear sky
1071,Porto Nacional,BR,-10.7081,-48.4172,75.2,57,95,4.18,overcast clouds
1072,Corvallis,US,44.5646,-123.262,85.68,55,3,1.99,clear sky
1073,Flin Flon,CA,54.7682,-101.865,64.24,42,40,11.5,scattered clouds
1074,Adrar,MR,20.5022,-10.0711,93.18,23,65,3.96,broken clouds
1075,Valdivia,CL,-39.8142,-73.2459,50.09,97,55,1.97,broken clouds
1076,Naron,ES,43.5167,-8.1528,65.59,91,56,8.84,broken clouds
1077,Labuhan,ID,-6.8844,112.2051,79.2,82,98,7.34,overcast clouds
1078,Baoding,CN,38.8511,115.4903,64.29,85,100,4.97,light rain
1079,Galveston,US,29.3669,-94.9669,85.17,58,1,5.75,clear sky
1080,Yagodnoye,RU,62.55,149.6667,33.73,95,100,6.11,light rain
1081,Puerto Narino,CO,-3.7703,-70.3831,76.95,95,80,3.13,heavy intensity rain
1082,Nicolas Bravo,MX,18.45,-88.9167,85.08,90,64,3.74,broken clouds
1083,Trincomalee,LK,8.5711,81.2335,81.16,74,92,18.75,overcast clouds
1084,Quatre Cocos,MU,-20.2078,57.7625,71.71,77,27,16.98,scattered clouds
1085,Peto,MX,20.1333,-88.9167,81.64,69,79,2.95,broken clouds
1086,Champerico,GT,14.3,-91.9167,84.34,73,98,4.05,overcast clouds
1087,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,66.85,43,0,6.69,clear sky
1088,Lac Du Bonnet,CA,50.2536,-96.0612,61.93,39,98,4.32,overcast clouds
1089,Anadyr,RU,64.75,177.4833,32.5,69,75,5.99,broken clouds
1090,Geraldton,AU,-28.7667,114.6,63.12,59,90,13.8,overcast clouds
1091,Nelson Bay,AU,-32.7167,152.15,59.95,71,100,1.99,overcast clouds
1092,Dasoguz,TM,41.8363,59.9666,66.15,45,37,11.5,scattered clouds
1093,Harper,LR,4.375,-7.7169,77.29,87,100,9.04,light rain
1094,Nyagan,RU,62.1406,65.3936,30.67,90,95,5.57,overcast clouds
1095,Victor Harbor,AU,-35.5667,138.6167,57.9,70,1,12.48,clear sky
1096,Aykhal,RU,66.0,111.5,31.3,74,58,7.02,broken clouds
1097,Guilin,CN,25.2819,110.2864,71.71,79,1,0.67,clear sky
1098,San Juan,AR,-31.5375,-68.5364,75.72,15,0,7.63,clear sky
1099,Saint-Leu,RE,-21.15,55.2833,68.86,71,8,6.55,clear sky
1100,Boa Vista,BR,2.8197,-60.6733,85.98,62,40,5.75,scattered clouds
1101,Sirjan,IR,29.452,55.6814,68.88,17,1,3.2,clear sky
1102,Carutapera,BR,-1.195,-46.02,79.34,80,100,10.0,overcast clouds
1103,Chitungwiza,ZW,-18.0127,31.0756,59.45,43,0,7.14,clear sky
1104,Darnah,LY,32.767,22.6367,72.7,67,1,11.32,clear sky
1105,Bayji,IQ,34.9311,43.487,72.79,19,0,9.66,clear sky
1106,Lyngdal,NO,58.1376,7.07,53.89,81,98,2.51,overcast clouds
1107,Taree,AU,-31.9,152.4667,58.86,82,75,12.66,broken clouds
1108,Ostrovnoy,RU,68.0531,39.5131,44.78,83,91,5.44,overcast clouds
1109,Saulkrasti,LV,57.2622,24.4147,48.79,80,2,15.43,clear sky
1110,Ledyard,US,41.4398,-72.0142,69.04,77,90,0.0,overcast clouds
1111,Mitsamiouli,KM,-11.3847,43.2844,75.7,75,13,5.73,few clouds
1112,Zaysan,KZ,47.4667,84.8667,36.12,35,64,2.64,broken clouds
1113,Sao Joao Dos Patos,BR,-6.495,-43.7022,84.51,33,86,2.86,overcast clouds
1114,Adre,TD,13.4667,22.2,73.96,54,46,4.7,scattered clouds
1115,Kavaratti,IN,10.5669,72.642,81.43,79,83,18.57,broken clouds
1116,Bridgetown,BB,13.1,-59.6167,81.09,89,40,6.91,scattered clouds
1117,Vrangel,RU,42.7297,133.0839,63.37,74,59,1.32,broken clouds
1118,Ulaangom,MN,49.9811,92.0667,35.24,49,90,5.91,overcast clouds
1119,Yumen,CN,40.2833,97.2,49.05,34,0,7.23,clear sky
1120,Alto Araguaia,BR,-17.3147,-53.2153,83.8,29,96,9.06,overcast clouds
1121,Merauke,ID,-8.4667,140.3333,81.55,78,94,9.57,overcast clouds
1122,Chicama,PE,-7.8447,-79.1469,59.54,81,58,7.45,broken clouds
1123,Vila,PT,42.0304,-8.1588,54.48,94,55,4.79,broken clouds
1124,Hamilton,US,39.1834,-84.5333,65.95,59,3,3.65,clear sky
1125,Torrington,US,41.8007,-73.1212,65.23,88,38,1.61,scattered clouds
1126,Koboko,UG,3.4136,30.9599,58.75,94,89,1.12,overcast clouds
1127,Emba,KZ,48.8264,58.1442,59.05,47,85,10.04,overcast clouds
1128,Kachug,RU,53.9606,105.8817,35.92,86,100,5.86,overcast clouds
1129,Melbu,NO,68.5044,14.8297,46.31,83,58,7.4,broken clouds
1130,Kijang,KR,35.2442,129.2139,73.13,69,99,16.6,overcast clouds
1131,Kaka,TM,37.3482,59.6143,74.48,47,0,7.45,clear sky
1132,Ilhabela,BR,-23.7781,-45.3581,67.1,91,54,2.68,broken clouds
1133,Bosanska Dubica,BA,45.1767,16.8094,53.71,76,2,2.68,clear sky
1134,Den Helder,NL,52.9599,4.7593,64.38,88,90,5.75,mist
1135,Boende,CD,-0.2167,20.8667,68.88,98,73,1.05,light rain
1136,Chokwe,MZ,-24.5333,32.9833,67.51,78,1,6.42,clear sky
1137,Khrebtovaya,RU,56.7032,104.2494,26.89,84,96,3.65,overcast clouds
1138,Guerrero Negro,MX,27.9769,-114.0611,74.08,69,61,17.4,broken clouds
1139,Bereda,ES,43.2686,-7.5406,60.91,100,54,3.71,broken clouds
1140,Prainha,BR,-1.8,-53.48,80.33,64,82,3.0,broken clouds
1141,Zeya,RU,53.75,127.2667,56.19,79,100,3.62,overcast clouds
1142,San Miguel,SV,13.4833,-88.1833,89.2,66,40,0.0,scattered clouds
1143,Capelinha,BR,-17.6914,-42.5158,64.76,57,14,5.03,few clouds
1144,Mexico,PH,15.0646,120.7198,84.22,78,8,3.85,clear sky
1145,Palora,EC,-1.7,-77.9333,68.11,87,100,1.72,overcast clouds
1146,Banda Aceh,ID,5.5577,95.3222,79.09,81,100,11.36,overcast clouds
1147,High Level,CA,58.5169,-117.136,60.91,31,40,6.91,scattered clouds
1148,Upata,VE,8.0086,-62.3989,71.26,92,82,3.94,broken clouds
1149,Hanyang,CN,32.1371,105.5126,64.89,95,100,9.26,light rain
1150,Shemonaikha,KZ,50.6328,81.9056,34.05,62,2,5.97,clear sky
